account_id,account_name,account_handle,account_verified,page_created_date,account_subscriber_count,account_language_code,account_language,admin_location_code,admin_location,last_onboarding,first_recorded_monetization,last_recorded_monetization,facebook_instant_articles_session_count,facebook_in_stream_ads_session_count,facebook_ads_on_reels_session_count,facebook_content_monetization_session_count
106562944992137,Red De Medios Del Sur,RedDeMediosDelSur,false,2021-06-10,57304,eng,English,GT,Guatemala,2025-12-02,2023-06-19,2026-01-10,0,2,2,2
102797381638902,Wilson Photograpy,wwilsonfotografo,false,2020-10-31,57002,spa,Spanish,GT,Guatemala,2025-09-02,2023-06-19,2025-10-20,0,1,2,1
420886241976242,Santa Elena GT Chiquimula,santaelenagt,false,2019-05-31,157126,spa,Spanish,GT,Guatemala,2025-03-12,2023-06-13,2025-06-21,0,5,0,0
209156425875044,CSD Cobán Imperial,CSDCobanImperial,true,2013-07-05,223875,spa,Spanish,GT,Guatemala,2025-09-02,2023-06-08,2026-01-10,0,1,1,1
831394533564841,David Mayén,soydavidmayen,false,2015-03-05,231962,spa,Spanish,GT,Guatemala,2025-09-02,2023-06-07,2026-01-10,0,1,2,1
862598977108715,Devoción Cuaresmal,devocio,false,2013-06-24,70042,spa,Spanish,GT,Guatemala,2025-09-02,2023-06-06,2026-01-10,0,1,2,1
102578178293084,Lucho Brito,luchobritoseries,false,2020-10-07,363153,spa,Spanish,GT,Guatemala,2025-11-08,2023-06-05,2025-12-16,0,5,2,2
206794409415215,La Mejor Soloma,radiolamejor,false,2012-01-13,109309,spa,Spanish,GT,Guatemala,2025-09-02,2023-06-05,2025-10-20,0,2,3,1
579236915540358,MÁS Noticias Digital,mastvgt.digital,false,2013-02-26,101062,spa,Spanish,GT,Guatemala,2023-06-05,2023-06-05,2025-08-26,0,1,0,0
142502846602997,WIN MEDIA,Tele20HDGuateTV,false,2018-04-30,97068,spa,Spanish,GT,Guatemala,2025-09-02,2023-06-05,2025-10-20,0,4,2,1
442947612932279,Ruda libre  loca y sexy,soylaquetudespiertes,false,2019-05-29,525324,spa,Spanish,GT,Guatemala,2025-09-02,2023-06-02,2026-01-10,0,1,5,1
420192578568625,Multimedios de Petén,multimediosnoticias,false,2019-06-05,53026,spa,Spanish,GT,Guatemala,2025-11-05,2023-05-25,2026-01-10,0,2,5,2
166894660008888,La super 993,lasuper993,false,2010-11-18,188634,spa,Spanish,GT,Guatemala,2025-09-02,2023-05-24,2026-01-10,0,3,2,1
154337488036318,Noticias de Oriente,NoticiasdeOriente1,false,2012-07-25,173910,spa,Spanish,GT,Guatemala,2025-09-02,2023-05-24,2026-01-10,0,4,5,1
121857588636281,Canal 26 Serchil Tv,TuConexionAlFuturo,false,2018-02-14,130407,spa,Spanish,GT,Guatemala,2025-11-04,2023-05-24,2026-01-10,0,10,3,2
114501253596117,Katy Calel,,false,2020-05-15,54460,spa,Spanish,GT,Guatemala,2025-09-02,2023-05-24,2026-01-10,0,1,2,1
403833936725853,No-Ficción,noficciongt,false,2018-01-11,22228,spa,Spanish,GT,Guatemala,2023-10-12,2023-05-24,2025-08-26,0,2,0,0
1571069119794248,I Love Guatemala,ILoveGuatemalagt,false,2014-11-24,419717,spa,Spanish,GT,Guatemala,2025-09-02,2023-05-23,2026-01-10,0,5,3,1
131170670264430,mijalapa.com,mijalapa,false,2010-09-14,126667,spa,Spanish,GT,Guatemala,2025-11-08,2023-05-23,2026-01-09,0,7,3,2
102768378989834,Grupo -golnet,grupogolnet,false,2022-01-27,9087,eng,English,GT,Guatemala,2025-05-21,2023-05-22,2025-08-26,0,3,0,0
246771122051165,NESA Noticias,notiNESA,false,2011-11-24,195089,spa,Spanish,GT,Guatemala,2025-07-15,2023-05-20,2025-08-26,0,4,0,0
2262485680706426,El Angel Del Sax,,false,2019-02-21,23214,spa,Spanish,GT,Guatemala,2025-09-02,2023-05-18,2026-01-10,0,1,2,1
112202454569142,Club de borrachos,flacogtbolomayor,false,2021-10-11,224358,eng,English,GT,Guatemala,2025-09-02,2023-05-16,2026-01-10,0,2,4,1
1997239477252660,Producciones Crucero HG Internacional,Producciones Crucero HG Internacional,false,2019-03-28,119581,spa,Spanish,GT,Guatemala,2023-11-18,2023-05-16,2025-08-26,0,1,2,0
1756028411324790,Esperanza RADIO TV,esperanzaradiotv,false,2016-12-29,45041,spa,Spanish,GT,Guatemala,2025-09-02,2023-05-16,2026-01-10,0,2,3,1
252241259200244,Alabanzas Ebenezer,AlabanzasEbenezerOficial,false,2020-08-17,175930,spa,Spanish,GT,Guatemala,2025-09-02,2023-05-13,2026-01-10,0,3,2,1
255885076324966,GB Multimedia,,false,2021-09-22,41009,eng,English,GT,Guatemala,2025-09-02,2023-05-13,2026-01-10,0,3,2,1
102456342177366,Noe Pu Lorenzo página,noepufotografo79,false,2021-08-30,31263,eng,English,GT,Guatemala,2025-09-02,2023-05-13,2026-01-10,0,4,4,1
217160614981759,Luz Alvarado,luzalvaradogt,false,2011-06-16,2149133,spa,Spanish,GT,Guatemala,2023-10-20,2023-05-11,2023-11-22,0,2,0,0
289784304486928,Anpara moda,bellasingastartanto,false,2013-04-10,115825,spa,Spanish,GT,Guatemala,2025-09-02,2023-05-10,2026-01-10,0,1,2,1
133148817235326,Xokopila' Tv,PrensaDigital1,false,2017-05-23,87405,spa,Spanish,GT,Guatemala,2025-09-02,2023-05-10,2025-10-20,0,3,2,1
1155005344575077,Municipalidad de Ciudad Vieja,MunicipalidadCV,false,2016-12-06,81254,spa,Spanish,GT,Guatemala,2025-09-02,2023-05-10,2026-01-10,0,1,2,1
1427472470888644,Golazo.com,widkdd,false,2015-04-10,59531,spa,Spanish,GT,Guatemala,2025-05-21,2023-05-10,2025-08-26,0,5,0,0
1222488437800165,Radio Q'anjob'al,Qanjobalradio,false,2017-02-25,38146,spa,Spanish,GT,Guatemala,2025-09-02,2023-05-10,2026-01-10,0,1,2,1
1628981297330913,El País de los Jóvenes,elpaisdelosjovenes,false,2015-02-24,84881,spa,Spanish,GT,Guatemala,2025-11-11,2023-05-09,2026-01-10,0,2,2,2
326894101266398,TVO Guatemala,noticierotvo,false,2019-01-25,158020,spa,Spanish,GT,Guatemala,2025-06-05,2023-05-08,2025-06-21,0,4,0,0
2451293918491992,CANAL 10  Enlace Cristiano Ixtahuacán,Canal10Enlace,false,2019-05-23,166163,spa,Spanish,GT,Guatemala,2025-09-02,2023-05-05,2025-12-14,0,1,2,1
103826288318798,TV FILMACIÓNES VELÁSQUEZ,FimacionesVelasquez,false,2020-12-29,42176,spa,Spanish,GT,Guatemala,2025-09-02,2023-05-05,2025-10-20,0,5,3,1
101561431723030,Radio Pilares De Nuestra Fe,,false,2020-10-01,42055,spa,Spanish,GT,Guatemala,2023-10-12,2023-05-05,2025-06-21,0,2,0,0
228225408112540,¿Me entiendes?,supermemegt,false,2019-01-14,56818,spa,Spanish,GT,Guatemala,2025-09-02,2023-05-02,2026-01-10,0,1,3,1
431131440401934,Guate bajo Fuego,guatebajofuego,false,2015-06-09,262222,spa,Spanish,GT,Guatemala,2025-09-02,2023-04-29,2025-10-20,0,10,2,1
2731030340258435,La Doña News Amatitlán,NoticieroImpactoAmatitlans,false,2019-06-20,185599,spa,Spanish,GT,Guatemala,2025-09-02,2023-04-27,2025-10-20,0,3,2,1
299210710427673,Bella Cifuentes,Bella Cifuentes,false,2016-06-18,178456,spa,Spanish,GT,Guatemala,2023-07-22,2023-04-27,2025-08-26,0,1,1,0
102505079042387,El amigo Miguel,,false,2022-02-21,130133,eng,English,GT,Guatemala,2025-09-02,2023-04-27,2026-01-10,0,6,3,1
110873066953931,Radio Magica TV de Quiche,RadioMagicadeQuiche32422794,false,2019-08-30,129489,spa,Spanish,GT,Guatemala,2025-09-02,2023-04-27,2026-01-10,0,2,2,1
515793605513758,Centro de Noticias Petén,LaFuerzadelPeriodismoCritico,false,2018-09-21,119930,spa,Spanish,GT,Guatemala,2025-09-02,2023-04-27,2026-01-10,0,4,2,1
107997840851169,Reacción,reacciongt,false,2020-03-28,106302,spa,Spanish,GT,Guatemala,2025-09-02,2023-04-27,2026-01-10,0,4,2,1
105603791302118,Falsa Identidad Temporada 1 & 2,FalsaIdentidadTemporada1y2,false,2020-09-21,82224,spa,Spanish,GT,Guatemala,2025-09-02,2023-04-27,2026-01-10,0,4,2,1
100988819625877,Marisol Cahal,Marisolcahal2,false,2023-03-25,62011,und,Not specified,GT,Guatemala,2025-02-13,2023-04-27,2025-09-02,0,2,3,0
533054830370405,Tribuna Informativa,TribunaNoticiosa,false,2017-10-27,57524,spa,Spanish,GT,Guatemala,2025-11-06,2023-04-27,2026-01-10,0,3,2,2
104103605491763,Guate Noticias,,false,2022-01-03,54517,eng,English,GT,Guatemala,2025-11-01,2023-04-27,2026-01-10,0,5,3,2
585290931593074,Jaxxdor Vlogs,jaxxdorvlogs,false,2014-09-28,12087,spa,Spanish,GT,Guatemala,2025-07-15,2023-04-27,2025-08-26,0,5,0,0
100385538148604,La Peligrosa 101.5 Oriente,radio1015oriente,false,2019-12-23,244076,spa,Spanish,GT,Guatemala,2025-09-02,2023-04-24,2026-01-10,0,1,2,1
1211248285571183,Chuchito GT,ElChuchitoGT,false,2016-03-04,684071,spa,Spanish,GT,Guatemala,2025-09-02,2023-04-20,2026-01-10,0,1,5,1
195849173895251,Canal 9 de Coatevision,Canal9DeCoatevision,false,2013-01-20,598506,spa,Spanish,GT,Guatemala,2025-11-09,2023-04-20,2026-01-10,0,4,0,1
791228437624143,Tavo Chávez-TAVOCALS,tavochavezMusic,true,2015-01-27,47116,spa,Spanish,GT,Guatemala,2025-09-02,2023-04-20,2026-01-10,0,2,4,1
110431604857743,Cheecha Juan,,false,2022-01-10,399786,eng,English,GT,Guatemala,2025-09-02,2023-04-19,2026-01-10,0,1,4,1
2160728970624576,Casper Miguel,gasparmiguel1977,false,2018-12-05,508808,spa,Spanish,GT,Guatemala,2025-09-02,2023-04-16,2025-10-20,0,3,2,1
102138484859815,Aldo Del Valle - Tecnomaniacos,tecnomaniacosgt,false,2020-05-27,339847,spa,Spanish,GT,Guatemala,2025-09-02,2023-04-16,2026-01-10,0,2,3,1
108282114160799,El grifo,Elgrifomejia,false,2020-04-01,333457,spa,Spanish,GT,Guatemala,2025-07-15,2023-04-16,2025-08-26,0,3,0,0
120280912701680,Un Joven Cristiano,Arielelvaronevangelistadeleon,false,2019-09-25,240619,spa,Spanish,GT,Guatemala,2025-09-02,2023-04-16,2026-01-10,0,4,2,1
609988885826370,Noticiero Tln Canal 34 Telemaya,noticiero.tln,false,2012-04-21,237178,spa,Spanish,GT,Guatemala,2025-05-21,2023-04-16,2025-08-26,0,11,0,0
113290303756789,Quetzalito 502,Splay7GrupoDeAsesores,false,2020-06-16,152219,spa,Spanish,GT,Guatemala,2025-11-22,2023-04-16,2026-01-10,0,4,3,2
597414700462405,Noticias Informativas Izabal,,false,2017-03-22,145138,spa,Spanish,GT,Guatemala,2025-09-02,2023-04-16,2026-01-10,0,3,2,1
504020689957163,Actualidad GT Petén,ActualidadGTPeten,false,2017-10-24,133967,spa,Spanish,GT,Guatemala,2025-09-02,2023-04-16,2026-01-10,0,3,4,1
1804751312957950,El Espectador Xalapan,ElEspectadorxalapan,false,2019-04-20,129260,spa,Spanish,GT,Guatemala,2025-12-23,2023-04-16,2026-01-10,0,3,4,2
525567127792341,Miestorcito Alegre T.V.,MiEstorcitoAlegreOficial,false,2017-10-02,104635,spa,Spanish,GT,Guatemala,2025-07-15,2023-04-16,2025-08-26,0,4,0,0
610639129312830,Noticias patulul en vivo,,false,2018-05-18,91900,spa,Spanish,GT,Guatemala,2025-07-15,2023-04-16,2025-08-26,0,4,0,0
113885366670105,Pakin's Producciones y Mas,JFRANCISCOGARC,false,2019-09-18,75347,spa,Spanish,GT,Guatemala,2025-09-02,2023-04-16,2026-01-01,0,5,3,1
568086783607460,Periodismo Independiente,PeriodismoIndependienteoficial,false,2018-08-12,73682,spa,Spanish,GT,Guatemala,2025-11-21,2023-04-16,2025-11-24,0,5,7,2
511374476010017,Producciones Vero,verolopezgt,false,2018-11-17,67551,spa,Spanish,GT,Guatemala,2025-11-01,2023-04-16,2026-01-10,0,3,3,2
105044064462823,Canal 15 Regional,canal15regionalgt,false,2020-03-15,63194,spa,Spanish,GT,Guatemala,2025-05-10,2023-04-16,2025-08-26,0,5,0,0
101114771760534,Crisselotaku,Criselltaku,false,2020-09-25,59362,spa,Spanish,GT,Guatemala,2025-09-02,2023-04-16,2026-01-10,0,3,1,1
110223388022076,Acontecer Comitán TV,acontecertxolja,false,2021-07-28,54713,eng,English,GT,Guatemala,2025-09-02,2023-04-16,2025-10-20,0,7,2,1
102011658711412,NiceLatino Animes HD,Animelatinos2021.02,false,2021-04-27,52829,eng,English,GT,Guatemala,2024-10-13,2023-04-16,2025-08-26,0,3,0,0
1544328625640652,Albo 360,albo360,false,2017-06-28,45764,spa,Spanish,GT,Guatemala,2025-09-02,2023-04-16,2026-01-10,0,4,2,1
306299876922847,Hechos Santa Rosa,Hechossantarosa,false,2019-06-19,42546,spa,Spanish,GT,Guatemala,2025-11-28,2023-04-16,2025-12-14,0,2,2,2
2282926431941292,Radio Suprema Sacapulas en Vivo,emisoraaguacatan,false,2018-12-09,38670,spa,Spanish,GT,Guatemala,2025-11-08,2023-04-16,2026-01-10,0,5,3,2
204730643635575,Radio Xoyita TV2,RadioJoyabatecaTV,false,2018-03-17,36000,spa,Spanish,GT,Guatemala,2023-04-16,2023-04-16,2025-08-26,0,1,0,0
1174479322565458,Marimba Orquesta Dulce Sensación,DulceSensacionOficial,false,2015-12-28,18688,spa,Spanish,GT,Guatemala,2025-09-02,2023-04-16,2026-01-10,0,2,3,1
1244886042330728,Producciones Deleon,,false,2019-01-20,13822,spa,Spanish,GT,Guatemala,2025-09-02,2023-04-16,2026-01-10,0,2,2,1
646799385340082,San José Videos Comunitarios,sanjosefloresypaisajes,false,2013-09-24,86457,spa,Spanish,GT,Guatemala,2025-09-02,2023-04-14,2026-01-10,0,1,2,1
570200696755190,Patojo                        Gt,PatojoGtt,false,2018-12-06,49811,spa,Spanish,GT,Guatemala,2025-07-15,2023-04-12,2025-08-26,0,0,4,0
143002215780210,Click,click.gt,false,2011-07-18,146333,spa,Spanish,GT,Guatemala,2023-05-24,2023-04-11,2025-08-26,0,1,1,0
393065570888742,Tv San Pablo en Vivo,radiosanpabloenvivo,false,2015-06-10,50115,spa,Spanish,GT,Guatemala,2025-09-02,2023-04-10,2026-01-10,0,3,2,1
329592323210,Napoleón Robleto,oficialnapo,false,2010-02-26,48460,spa,Spanish,GT,Guatemala,2024-09-28,2023-04-10,2025-08-26,0,0,2,0
1615634115135351,7KINGIN,7KINGIN,false,2017-09-02,5393,spa,Spanish,GT,Guatemala,2023-12-03,2023-04-05,2023-12-25,0,2,0,0
2274794309406365,Oriente Espectáculos,OrienteEspectaculos.gt,false,2019-03-13,114237,spa,Spanish,GT,Guatemala,2025-07-15,2023-04-04,2025-08-26,0,2,2,0
2341814792531190,Notiweb Iximché,,false,2019-05-15,92831,spa,Spanish,GT,Guatemala,2025-09-02,2023-04-03,2025-10-20,0,6,2,1
363895353727050,Notimundo Region Norte,NotimundoSayaxche,false,2013-04-10,229452,spa,Spanish,GT,Guatemala,2025-11-03,2023-03-31,2026-01-10,0,2,3,2
2288386661483064,Mastv Gt,,false,2019-04-05,138719,spa,Spanish,GT,Guatemala,2025-09-02,2023-03-31,2026-01-10,0,3,4,1
115280066922146,Guatefornication,guatefornication,false,2020-07-11,122902,spa,Spanish,GT,Guatemala,2025-07-15,2023-03-31,2025-08-26,0,3,3,0
101411034706732,Noticias Ciudad Quetzal y Mixco,noticiasciudadquetzal,false,2019-12-20,111444,spa,Spanish,GT,Guatemala,2025-09-02,2023-03-31,2026-01-10,0,4,3,1
858253667588262,La Calle Donde Tú Vives,LaCalledondeTuVives1,false,2015-07-30,58027,spa,Spanish,GT,Guatemala,2023-04-01,2023-03-31,2025-08-26,0,1,1,0
599035310243321,Alaska Film Studio,AlaskafilmstudioPaginOficial,false,2014-11-24,55526,spa,Spanish,GT,Guatemala,2025-09-02,2023-03-31,2025-10-20,0,5,2,1
268899497344101,Aldea Palop 502Gt.,aldeapalop502,false,2019-03-01,48117,spa,Spanish,GT,Guatemala,2025-11-08,2023-03-31,2026-01-10,0,4,2,2
297916260665247,Noticiero San Cristobal Verapaz,NoticieroSanCristobal,false,2017-05-09,23750,spa,Spanish,GT,Guatemala,2025-12-26,2023-03-31,2026-01-10,0,1,1,2
142147476271614,El Potrillo Orellana,,false,2016-12-14,21388,spa,Spanish,GT,Guatemala,2025-09-02,2023-03-31,2026-01-10,0,3,3,1
322310768654750,Plenitud Studio,,false,2019-07-14,44405,spa,Spanish,GT,Guatemala,2025-09-02,2023-03-28,2026-01-10,0,1,4,1
111294220213579,Producciónes cornheldz HD,,false,2019-08-03,56726,spa,Spanish,GT,Guatemala,2025-11-01,2023-03-24,2026-01-10,0,4,5,2
800461496780981,Golden House Guatemala,GoldenRetrieverGUA,false,2017-06-21,70090,spa,Spanish,GT,Guatemala,2025-07-15,2023-03-22,2025-08-26,0,2,5,0
101764601663879,NOTI MIXCO ZONA 10,notimixcozona10,false,2020-08-28,54616,spa,Spanish,GT,Guatemala,2025-09-02,2023-03-22,2026-01-10,0,2,2,1
912009458859287,Vivero Yamavé,viveroyamave,false,2015-07-19,38257,spa,Spanish,GT,Guatemala,2025-09-02,2023-03-22,2026-01-10,0,1,2,1
2021923701462774,Siintia Santos,,false,2018-03-22,519780,spa,Spanish,GT,Guatemala,2025-09-02,2023-03-20,2026-01-10,0,1,1,1
1349630798426415,Mis rizos,misrizoss,false,2017-03-09,703145,spa,Spanish,GT,Guatemala,2025-09-02,2023-03-18,2026-01-10,0,1,5,1
293024251392922,Azules Al Mando Combate GT,azulesalmando123,false,2019-02-24,172048,spa,Spanish,GT,Guatemala,2025-07-15,2023-03-17,2025-08-26,0,0,3,0
762848100502572,IPALA Frijolero de Corazón,ipalafrijolerodecorazon,false,2015-05-16,61398,spa,Spanish,GT,Guatemala,2025-09-02,2023-03-14,2026-01-10,0,4,5,1
1858330444488325,Típicos Andrea,sumpangotipicosandrea,false,2017-06-14,44976,spa,Spanish,GT,Guatemala,2025-09-02,2023-03-13,2026-01-10,0,1,2,1
1102158243158436,Producciones WILFRED-HY,,false,2015-10-15,289091,spa,Spanish,GT,Guatemala,2025-09-02,2023-03-12,2026-01-10,0,4,3,1
431270820231250,Estavios Bonsai Guate,estaviosbonsaiguate,false,2012-05-25,23514,spa,Spanish,GT,Guatemala,2025-09-02,2023-03-11,2026-01-10,0,1,2,1
1911413489088847,Grupo EDÉN,Grupo EDÉN,false,2016-12-27,0,spa,Spanish,GT,Guatemala,2023-03-08,2023-03-08,2023-07-26,0,0,1,0
1184027768351224,Kimmyღ,kiimmyamado,false,2016-11-25,254398,spa,Spanish,GT,Guatemala,2025-09-02,2023-03-01,2026-01-10,0,3,2,1
832756023445549,Yari Castellanos,Yaricastell,false,2015-05-29,92874,spa,Spanish,GT,Guatemala,2025-09-02,2023-02-28,2026-01-10,0,3,6,1
1779409759024922,Radio Caracol Quiché,LaMasEscuchada,false,2017-11-03,84047,spa,Spanish,GT,Guatemala,2025-07-15,2023-02-28,2025-08-26,0,2,1,0
1615141028583499,Asesoria Legal y Multiservicios LM -Guatemala,InfoLegalGuate,false,2018-06-01,44657,spa,Spanish,GT,Guatemala,2025-01-19,2023-02-28,2025-08-26,0,0,4,0
600254870118645,Muni San Jose Acatempa,muniacatempa,false,2012-10-24,22872,spa,Spanish,GT,Guatemala,2023-02-28,2023-02-28,2025-08-26,0,1,1,0
739771456086462,Corazones Jutiapanecos A Favor de los Perritos,corazonesjutiapanecos.afavordelosperritos.3,false,2014-02-21,134132,spa,Spanish,GT,Guatemala,2025-09-02,2023-02-27,2026-01-10,0,3,3,1
1783069501914367,TuVoz Sayaxché,TuVozSayaxche.org,false,2016-04-08,65935,spa,Spanish,GT,Guatemala,2025-09-02,2023-02-27,2026-01-10,0,4,4,1
106546385109825,Padre Luiz Toro en vivo,gonzalezmejicano,false,2021-09-14,422903,eng,English,GT,Guatemala,2025-09-02,2023-02-22,2026-01-10,0,3,5,1
101679011552784,𝗠𝘂𝗻𝗱𝗼 𝗠𝗶𝗴𝘂𝗲𝗹𝗲𝗻𝘀𝗲 𝗧𝗩 𝐈𝐧𝐭𝐞𝐫𝐧𝐚𝐜𝐢𝐨𝐧𝐚𝐥,MundoMiguelenseTV,false,2020-05-10,85476,spa,Spanish,GT,Guatemala,2025-09-02,2023-02-21,2025-11-09,0,4,3,1
101218014896066,Nativo 502 Gt,Carlinho1980,false,2020-04-12,77466,spa,Spanish,GT,Guatemala,2025-09-02,2023-02-20,2026-01-10,0,5,5,1
445646596224544,Producciones Los cimientos HD,produccioneenvivo,false,2019-06-23,89066,spa,Spanish,GT,Guatemala,2025-09-02,2023-02-18,2026-01-10,0,3,3,1
703046523142339,Radio Presencia,,false,2014-12-15,136656,spa,Spanish,GT,Guatemala,2023-04-22,2023-02-17,2025-08-26,0,2,1,0
2158445311061415,NOVUS Publicidad/Noticias/Deportes,NOVUSPublicidadNoticiasDeportes,false,2018-09-11,84825,spa,Spanish,GT,Guatemala,2025-09-02,2023-02-17,2025-10-20,0,5,5,1
1926792820911334,Cristobal Hernández,CrisHernandez8622,false,2017-08-06,2651,spa,Spanish,GT,Guatemala,2025-09-02,2023-02-17,2026-01-10,0,1,2,1
477612042342692,Guatemala Evelyn Rivera,evelynguatebellas,false,2014-01-23,625172,spa,Spanish,GT,Guatemala,2025-12-23,2023-02-16,2026-01-10,0,3,5,2
103314177772689,Visor Guatemala,VisorGuatemala,false,2019-10-25,163135,spa,Spanish,GT,Guatemala,2025-07-15,2023-02-16,2025-08-26,0,2,4,0
106902367722913,Luismi Acosta,LuismiAcostaYnochedegloria2020,false,2020-06-05,54569,spa,Spanish,GT,Guatemala,2025-09-02,2023-02-16,2025-10-20,0,2,3,1
577460485700758,MÁS TV,mastvgt,false,2014-05-07,119835,spa,Spanish,GT,Guatemala,2025-09-02,2023-02-13,2026-01-10,0,2,5,1
149976448359869,Pcs Internacional,pcsinternacional,false,2010-08-30,244493,spa,Spanish,GT,Guatemala,2025-09-02,2023-02-11,2026-01-10,0,2,3,1
106732820832118,Periodista Alex Imuchac Velásquez,AlexImuchacSN,false,2019-12-19,43391,spa,Spanish,GT,Guatemala,2025-09-02,2023-02-11,2025-10-20,0,3,3,1
1650719125203391,Pablo Galindo 360 Guatemala,360guategt,false,2015-09-14,140967,spa,Spanish,GT,Guatemala,2025-09-02,2023-02-10,2026-01-10,0,1,3,1
1589060734689119,Acción Periodística,accionp.eriodistica.5,false,2013-06-10,153922,spa,Spanish,GT,Guatemala,2025-11-17,2023-02-09,2026-01-10,0,3,1,1
196033213765274,Evidence Clothing Store - Bonage JEANS,evidenceclothingstore,false,2011-04-14,81995,spa,Spanish,GT,Guatemala,2023-04-22,2023-02-07,2025-08-26,0,2,1,0
261110954536105,Bim Bia Kids,bimbiakids,false,2018-11-09,34461,spa,Spanish,GT,Guatemala,2025-05-10,2023-02-07,2025-08-26,0,2,5,0
479326365466794,Jesus en Guatemala,jesusenguatemala,false,2013-01-22,270721,spa,Spanish,GT,Guatemala,2025-09-02,2023-02-06,2026-01-10,0,1,3,1
111075104704506,Whifly TV,soywhiflyR,false,2021-10-28,154102,eng,English,GT,Guatemala,2025-09-02,2023-02-06,2026-01-10,0,2,4,1
1791401927848675,Noti Cubulco,Noticubulco,false,2017-02-12,374627,spa,Spanish,GT,Guatemala,2025-09-02,2023-02-02,2026-01-10,0,8,3,1
306464976189609,Noti Barillas,notibarillas,false,2011-07-24,193171,spa,Spanish,GT,Guatemala,2025-12-23,2023-02-02,2026-01-10,0,9,6,2
1590774157828839,Recopilación online,recopilaciononline,false,2015-08-16,85919,spa,Spanish,GT,Guatemala,2025-09-02,2023-02-02,2026-01-10,0,2,5,1
196927093978565,Central de Noticias Chicamán,CentralDeNoticiasN14,false,2015-11-29,47373,spa,Spanish,GT,Guatemala,2025-09-02,2023-01-31,2026-01-01,0,3,5,1
779728398802336,Cristian Icó Soto Informa,cristiansotoCRN,false,2015-12-15,20165,spa,Spanish,GT,Guatemala,2025-10-29,2023-01-31,2026-01-10,0,1,5,2
332168710700490,Sani Producciones,,false,2018-11-24,40887,spa,Spanish,GT,Guatemala,2025-02-25,2023-01-29,2025-08-26,0,11,1,0
101725195826468,Guía Ixcán,guiaixcan,false,2022-03-21,78896,eng,English,GT,Guatemala,2025-09-02,2023-01-28,2026-01-10,0,4,3,1
1764235250512786,Como tú lo quieras,comotuloquierasguate,false,2016-08-21,65001,spa,Spanish,GT,Guatemala,2025-09-02,2023-01-28,2026-01-10,0,1,3,1
103228614663812,ASPEK,ASPEKGT,false,2020-03-25,48121,spa,Spanish,GT,Guatemala,2023-08-29,2023-01-27,2025-08-26,0,0,5,0
820815311377339,Noticia Digital Chiquimula,NChiquimula,false,2011-02-22,264639,spa,Spanish,GT,Guatemala,2025-11-25,2023-01-26,2026-01-10,0,1,3,2
100404295937639,Máster Producciones TV San Marcos,MASTER.PRODUCCIONES.TV,false,2022-03-09,143961,eng,English,GT,Guatemala,2025-09-02,2023-01-26,2025-12-14,0,7,7,1
2572202199464754,Pensamientos.,Pensamientos10M,false,2019-05-19,3496085,spa,Spanish,GT,Guatemala,2025-10-29,2023-01-25,2026-01-10,0,4,4,2
117291092980308,Alabanzas y mensaje de salvacion Bendiciendo Vidas,Alabanzas y mensaje de salvacion Bendiciendo Vidas,false,2019-09-04,184593,spa,Spanish,GT,Guatemala,2025-05-16,2023-01-25,2025-08-26,0,3,4,0
100165774873734,Producciones LoGos,Producciones.LoGos.Salquil.Grande,false,2020-01-19,55630,spa,Spanish,GT,Guatemala,2025-09-02,2023-01-23,2026-01-10,0,2,4,1
100352604791790,Ernesto Hernández,Ernesto502.Guate,false,2019-12-03,100904,spa,Spanish,GT,Guatemala,2025-09-02,2023-01-21,2026-01-10,0,2,6,1
100181448455479,Maquillajes Panda May,Maquillajes Panda May,false,2020-07-20,135217,spa,Spanish,GT,Guatemala,2024-08-23,2023-01-20,2025-08-31,0,4,4,0
1691067260979616,Radio y TV  Nueva Unción,radioytvnuevauncion,false,2018-06-09,66536,spa,Spanish,GT,Guatemala,2025-09-02,2023-01-20,2026-01-10,0,1,3,1
601410936626598,Ministerios Abba Padre VR - profeta Carlos García,profetacarlosgarcia,false,2015-02-25,152653,spa,Spanish,GT,Guatemala,2025-09-02,2023-01-18,2026-01-10,0,5,3,1
100655791761342,Última Hora Guatemala,UltimahoraGuatemala,false,2020-08-15,636753,spa,Spanish,GT,Guatemala,2025-09-02,2023-01-17,2026-01-10,0,3,5,1
375701719890920,CARPE DIEM RESTAURANTE,CARPE DIEM RESTAURANTE,false,2019-02-06,6609,spa,Spanish,GT,Guatemala,2025-07-15,2023-01-14,2025-08-26,0,2,6,0
100347459422500,FUN TIME,,false,2022-07-10,38918,eng,English,GT,Guatemala,2025-04-06,2023-01-11,2025-08-26,0,3,1,0
817644848319209,Fergol,fergolmx,false,2015-04-22,22875,spa,Spanish,GT,Guatemala,2025-06-07,2023-01-11,2025-08-26,0,4,6,0
2360149290879301,Risas y noticias chimaltenango,Risas y noticias chimaltenango,false,2018-09-13,174563,spa,Spanish,GT,Guatemala,2025-01-31,2023-01-07,2025-08-26,0,3,7,0
431329457646812,Jher Tech,Jheronimusic,false,2019-04-28,57359,spa,Spanish,GT,Guatemala,2026-01-09,2023-01-05,2026-01-10,0,5,3,2
104252794613600,Producciones Angel TV,companytvangelfredywalter,false,2020-05-02,55911,spa,Spanish,GT,Guatemala,2025-09-02,2023-01-04,2026-01-10,0,1,3,1
